"Tag Summary Report"
"12/14/2024 00:00 - 01/13/2025 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status",City,Country,"Named Threat","Resolution Reason"
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_572173985&at=0&t=1,15992a0ee7baa74989063bdd29e221e8,d=7&s=16&ci=&cri=556_16_572173985&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-25 23:33 +0000",124551079949,https://www.themediatrust.com?scsh=124551079949,3UHCBEcn1obG,1,Expired,"Mclean, Virginia",USA,,
TMT-20240911-DZA,d=7&s=165&ci=&cri=555_165_724940911909&at=0&t=1,ba7f890662abbffdc3601794ab4014fb,d=7&s=165&ci=&cri=555_165_724940911909&at=0&t=1,Tag,Malicious,"2024-12-25 23:30 +0000",124551022766,https://www.themediatrust.com?scsh=124551022766,3UHCALKK2YT1,1,Expired,"Mclean, Virginia",USA,,
TMT-20241224-SIY,d=7&s=16&ci=&cri=556_16_597273804&at=0&t=1,3ca579b3c979e1c12c1f502637b55210,d=7&s=16&ci=&cri=556_16_597273804&at=0&t=1,Tag,Malicious,"2024-12-25 23:28 +0000",124550979282,https://www.themediatrust.com?scsh=124550979282,3UHC9iLq2BiX,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_216dd5e1a4ee3e0fb49531b71a377b6c&at=0&t=1,d3ee75a149137c2ac19df488c5e6b683,d=7&s=417&ci=&cri=565_417_216dd5e1a4ee3e0fb49531b71a377b6c&at=0&t=1,Tag,Resolved,"2024-12-25 23:27 +0000",124550957109,https://www.themediatrust.com?scsh=124550957109,3UHC9KrZ174A,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_7fec65352a4014bf343bb107ee4f6494&at=0&t=1,5fa6af1157a36f637faf90a1305e1427,d=7&s=417&ci=&cri=565_417_7fec65352a4014bf343bb107ee4f6494&at=0&t=1,Tag,Resolved,"2024-12-25 23:27 +0000",124550955575,https://www.themediatrust.com?scsh=124550955575,3UHC9NaL1Xun,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_d06bc13f884b57f68eb1115fe8d0b5f6&at=0&t=1,77aedd76d7e7dcb5c49f5cc2015bd967,d=7&s=417&ci=&cri=565_417_d06bc13f884b57f68eb1115fe8d0b5f6&at=0&t=1,Tag,Resolved,"2024-12-25 23:21 +0000",124550844441,https://www.themediatrust.com?scsh=124550844441,3UHC7e3X1AVi,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_0ee1bb3afe449dd4e0b844cc2b7ee5b9&at=0&t=1,a9c1389b34e8e08d5a715d9677091cd3,d=7&s=417&ci=&cri=565_417_0ee1bb3afe449dd4e0b844cc2b7ee5b9&at=0&t=1,Tag,Resolved,"2024-12-25 23:10 +0000",124550617378,https://www.themediatrust.com?scsh=124550617378,3UHC4H4K1UmC,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_bc4cce6c4dcdeaa28666a77d918abdab&at=0&t=1,6d18351cc705dab3921f614a26c7eedf,d=7&s=417&ci=&cri=565_417_bc4cce6c4dcdeaa28666a77d918abdab&at=0&t=1,Tag,Resolved,"2024-12-25 23:10 +0000",124550616927,https://www.themediatrust.com?scsh=124550616927,3UHC4ANc2PAR,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_17c9b9e74bc73588e94ef0551f3a6d75&at=0&t=1,267d7544fec6f7f5d40374d71a2d114b,d=7&s=417&ci=&cri=565_417_17c9b9e74bc73588e94ef0551f3a6d75&at=0&t=1,Tag,Resolved,"2024-12-25 23:08 +0000",124550577147,https://www.themediatrust.com?scsh=124550577147,3UHC3bDA2UVd,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_58ddde22e8a801e2a0af7413bc79d8b7&at=0&t=1,467ec05ed2832831caa82365f8af6178,d=7&s=417&ci=&cri=565_417_58ddde22e8a801e2a0af7413bc79d8b7&at=0&t=1,Tag,Resolved,"2024-12-25 23:07 +0000",124550562373,https://www.themediatrust.com?scsh=124550562373,3UHC3Pm12E4J,2,Expired,"Mclean, Virginia",USA,,
TMT-20241225-DMK,d=7&s=16&ci=&cri=556_16_627557165&at=0&t=1,dda63aa06421dcc6fc13826768f4e0c8,d=7&s=16&ci=&cri=556_16_627557165&at=0&t=1,Tag,Malicious,"2024-12-25 23:04 +0000",124550508997,https://www.themediatrust.com?scsh=124550508997,3UHC2UoE18FF,1,Expired,"Mclean, Virginia",USA,,
TMT-20240911-DZA,d=7&s=165&ci=&cri=555_165_724940912044&at=0&t=1,ffe401fc01035c5cfd09ab6a305290a1,d=7&s=165&ci=&cri=555_165_724940912044&at=0&t=1,Tag,Malicious,"2024-12-25 23:02 +0000",124550451677,https://www.themediatrust.com?scsh=124550451677,3UHC1h1t28Rs,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_5413a8483403d4412223bf29dfca1b38&at=0&t=1,db268b88208fe7e303ddc1a370649c04,d=7&s=417&ci=&cri=565_417_5413a8483403d4412223bf29dfca1b38&at=0&t=1,Tag,Resolved,"2024-12-25 22:59 +0000",124550391251,https://www.themediatrust.com?scsh=124550391251,3UHBKMNY1Gdj,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_a098d7e400e77c823be26fca73646332&at=0&t=1,9a818fc920e5a9eb7fc9bfd397bfb5cb,d=7&s=417&ci=&cri=565_417_a098d7e400e77c823be26fca73646332&at=0&t=1,Tag,Resolved,"2024-12-25 22:56 +0000",124550329845,https://www.themediatrust.com?scsh=124550329845,3UHBJM9X15R9,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_520558940b85d32621cc74806be6abe8&at=0&t=1,e0ae1ef7518a1adff39c0acf404372a6,d=7&s=417&ci=&cri=565_417_520558940b85d32621cc74806be6abe8&at=0&t=1,Tag,Resolved,"2024-12-25 22:56 +0000",124550329838,https://www.themediatrust.com?scsh=124550329838,3UHBJHA916o2,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_74529076ed7582996299dca1b6e3fd90&at=0&t=1,5c1f998fabb87a8396de9664a9f992af,d=7&s=417&ci=&cri=565_417_74529076ed7582996299dca1b6e3fd90&at=0&t=1,Tag,Resolved,"2024-12-25 22:55 +0000",124550329438,https://www.themediatrust.com?scsh=124550329438,3UHBJCVV2H6g,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_7e171d6e9d5587d2999f276176efd3c1&at=0&t=1,84a1112eeaded9ce8424e491409e5ae2,d=7&s=417&ci=&cri=565_417_7e171d6e9d5587d2999f276176efd3c1&at=0&t=1,Tag,Resolved,"2024-12-25 22:54 +0000",124550293082,https://www.themediatrust.com?scsh=124550293082,3UHBHucE1nvo,2,Expired,"Mclean, Virginia",USA,,
TMT-20241225-DMK,d=7&s=16&ci=&cri=556_16_624228803&at=0&t=1,1499fe0fa387a7c85633871a8ecb6178,d=7&s=16&ci=&cri=556_16_624228803&at=0&t=1,Tag,Malicious,"2024-12-25 22:52 +0000",124550247463,https://www.themediatrust.com?scsh=124550247463,3UHBH6dt2LuX,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_cab331be80f35c8df905d0ccc0914105&at=0&t=1,dc2bcbc8334ecfd89aeeca61d9066713,d=7&s=417&ci=&cri=565_417_cab331be80f35c8df905d0ccc0914105&at=0&t=1,Tag,Resolved,"2024-12-25 22:48 +0000",124550168505,https://www.themediatrust.com?scsh=124550168505,3UHBG18M1ceE,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_fdf7af9ff74880475e3759ee81c6e567&at=0&t=1,9e27444288851e0b7f9c40b0c5ae4156,d=7&s=417&ci=&cri=565_417_fdf7af9ff74880475e3759ee81c6e567&at=0&t=1,Tag,Resolved,"2024-12-25 22:35 +0000",124549870971,https://www.themediatrust.com?scsh=124549870971,3UHBBr5R1bjt,2,Expired,"Mclean, Virginia",USA,,
TMT-20241116-RGI,d=7&s=379&ci=&cri=494_379_46_11603681&at=0&t=1,62a72a47eda376215d7ed34bb6f534bd,d=7&s=379&ci=&cri=494_379_46_11603681&at=0&t=1,Tag,Scam/Fraud,"2024-12-25 22:28 +0000",124549746434,https://www.themediatrust.com?scsh=124549746434,3UHB9jgB2idr,1,Expired,"Mclean, Virginia",USA,,
TMT-20241224-SIY,d=7&s=16&ci=&cri=556_16_562436683&at=0&t=1,8e768793937489efec0424647e8e24fc,d=7&s=16&ci=&cri=556_16_562436683&at=0&t=1,Tag,Malicious,"2024-12-25 22:24 +0000",124549662636,https://www.themediatrust.com?scsh=124549662636,3UHB8ahS1mYM,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_8df863a15a8bc187e3c6811af621f95a&at=0&t=1,5587f7f2c4aa13a6733c9720a6ef0cf0,d=7&s=417&ci=&cri=565_417_8df863a15a8bc187e3c6811af621f95a&at=0&t=1,Tag,Resolved,"2024-12-25 22:15 +0000",124549469087,https://www.themediatrust.com?scsh=124549469087,3UHB5pdT1MUT,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_7fa06eda2f741aa5c75f0254d1ef2865&at=0&t=1,9d739cbaaaa82902aa3304611818b711,d=7&s=417&ci=&cri=565_417_7fa06eda2f741aa5c75f0254d1ef2865&at=0&t=1,Tag,Resolved,"2024-12-25 22:13 +0000",124549442773,https://www.themediatrust.com?scsh=124549442773,3UHB55qq1PY2,2,Expired,"Mclean, Virginia",USA,,
TMT-20241115-GQP,d=7&s=165&ci=&cri=555_165_724528306781&at=0&t=1,4b8bd0b4fe83d81d733fa9490db35e22,d=7&s=165&ci=&cri=555_165_724528306781&at=0&t=1,Tag,Malicious,"2024-12-25 22:13 +0000",124549431129,https://www.themediatrust.com?scsh=124549431129,3UHB554H1nUz,1,Expired,"Mclean, Virginia",USA,,
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51774462&at=0&t=1,c730da3011bdef219ef5414707ec56b5,d=7&s=176&ci=&cri=561_176_CR51774462&at=0&t=1,Tag,Scam/Fraud,"2024-12-25 22:04 +0000",124549269954,https://www.themediatrust.com?scsh=124549269954,3UHB2Jck2hUS,2,Expired,"Mclean, Virginia",USA,,
TMT-20230910-EWN,d=7&s=165&ci=&cri=555_165_713254460393&at=0&t=1,1b0c06feb6a5343982b57c2e77a14477,d=7&s=165&ci=&cri=555_165_713254460393&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-25 21:59 +0000",124549161918,https://www.themediatrust.com?scsh=124549161918,3UHAKKFW1J28,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_e5958d4ac5e808704c0fd5e616b88517&at=0&t=1,5a77898d18d24e6da0e24e146f559e61,d=7&s=417&ci=&cri=565_417_e5958d4ac5e808704c0fd5e616b88517&at=0&t=1,Tag,Resolved,"2024-12-25 21:58 +0000",124549144198,https://www.themediatrust.com?scsh=124549144198,3UHAK82T1SFr,2,Expired,"Mclean, Virginia",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1319312&at=0&t=1,84e5b91f9106b55772013b436e4d0fe3,d=7&s=4&ci=&cri=507_4_1319312&at=0&t=1,Tag,Malicious,"2024-12-25 21:57 +0000",124549117100,https://www.themediatrust.com?scsh=124549117100,3UHAJdhh1FTK,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240416-ZPR,d=7&s=176&ci=&cri=561_176_CR51620434&at=0&t=1,9616641977f8969622bd7df2750a6692,d=7&s=176&ci=&cri=561_176_CR51620434&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-25 21:56 +0000",124549081702,https://www.themediatrust.com?scsh=124549081702,3UHAJW2H1Nfj,2,Expired,"Mclean, Virginia",USA,,
TMT-20231121-GUM,d=7&s=176&ci=&cri=561_176_CR51341634&at=0&t=1,1764c0197012e52836460f496e86b69f,d=7&s=176&ci=&cri=561_176_CR51341634&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-25 21:49 +0000",124548955847,https://www.themediatrust.com?scsh=124548955847,3UHAG7Tu1Poj,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_618156117&at=0&t=1,5cba62a1e11a6cbcdea6d71dd831a903,d=7&s=16&ci=&cri=556_16_618156117&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-25 21:29 +0000",124548571412,https://www.themediatrust.com?scsh=124548571412,3UHAADGk1Jqa,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_95c914a2dcd3c4e114d51701b4157727&at=0&t=1,8b2c9d6c2735ec8a1c361e943fa91d6f,d=7&s=417&ci=&cri=565_417_95c914a2dcd3c4e114d51701b4157727&at=0&t=1,Tag,Resolved,"2024-12-25 21:20 +0000",124548371445,https://www.themediatrust.com?scsh=124548371445,3UHA7EBK1LwC,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=480&ci=&cri=639_480_381464889&at=0&t=1,d360609e6052f51920a257e162552236,d=7&s=480&ci=&cri=639_480_381464889&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-25 21:04 +0000",124548053279,https://www.themediatrust.com?scsh=124548053279,3UHA2NTm2JFe,1,Expired,"Mclean, Virginia",USA,,
TMT-20241224-SIY,d=7&s=379&ci=&cri=494_379_16_563311133&at=0&t=1,cf6f9fc24f51415bd8b4cab1806edc50,d=7&s=379&ci=&cri=494_379_16_563311133&at=0&t=1,Tag,Malicious,"2024-12-25 20:52 +0000",124547803404,https://www.themediatrust.com?scsh=124547803404,3UH9H4Zm1W1M,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_0a20c9b2f7c721c6576932a9cc449cec&at=0&t=1,e296ed56d7c54e522e1fe6c70bea79d3,d=7&s=417&ci=&cri=565_417_0a20c9b2f7c721c6576932a9cc449cec&at=0&t=1,Tag,Resolved,"2024-12-25 20:39 +0000",124547540067,https://www.themediatrust.com?scsh=124547540067,3UH9DFRg2daa,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_75aa28864c086bfc779429fb1db45d5b&at=0&t=1,8d3d00aea72e88e219c3f34cd815a6af,d=7&s=417&ci=&cri=565_417_75aa28864c086bfc779429fb1db45d5b&at=0&t=1,Tag,Resolved,"2024-12-25 20:17 +0000",124547065148,https://www.themediatrust.com?scsh=124547065148,3UH96MBi1AEo,2,Expired,"Mclean, Virginia",USA,,
TMT-20241224-SIY,d=7&s=93&ci=&cri=558_93_hzybqaqu&at=0&t=1,78cb4b63ce02f9d73ed15d684baa6036,d=7&s=93&ci=&cri=558_93_hzybqaqu&at=0&t=1,Tag,Malicious,"2024-12-25 20:15 +0000",124547046124,https://www.themediatrust.com?scsh=124547046124,3UH95mKR2c94,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_79a8f121a33cccf343de48e43a55d234&at=0&t=1,99024c1cf01e7611e8f077f5138a8fba,d=7&s=417&ci=&cri=565_417_79a8f121a33cccf343de48e43a55d234&at=0&t=1,Tag,Resolved,"2024-12-25 20:12 +0000",124546982731,https://www.themediatrust.com?scsh=124546982731,3UH94ucz2Gog,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_62c854c11dadc2521be57e6893d4ae76&at=0&t=1,45bc6e3520fdc2caef9afa2200b4c5cc,d=7&s=417&ci=&cri=565_417_62c854c11dadc2521be57e6893d4ae76&at=0&t=1,Tag,Resolved,"2024-12-25 20:08 +0000",124546874684,https://www.themediatrust.com?scsh=124546874684,3UH93Vyr2ieg,2,Expired,"San Francisco, California",USA,,
TMT-20240415-AHQ,d=7&s=176&ci=&cri=561_176_CR51807664&at=0&t=1,43c6e5b288b247eb878f2471f049365b,d=7&s=176&ci=&cri=561_176_CR51807664&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-25 20:01 +0000",124546752102,https://www.themediatrust.com?scsh=124546752102,3UH91TTQ2hZf,2,Expired,"Mclean, Virginia",USA,,
TMT-20240722-QGC,d=7&s=165&ci=&cri=555_165_714503742930&at=0&t=1,7a9e4bd0d98ac1e483c681ebaa0f3630,d=7&s=165&ci=&cri=555_165_714503742930&at=0&t=1,Tag,Malicious,"2024-12-25 19:59 +0000",124546713655,https://www.themediatrust.com?scsh=124546713655,3UH8KJ7i1s1Q,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1326972&at=0&t=1,ef1e3fb453164d3b7544ab951aceb965,d=7&s=4&ci=&cri=507_4_1326972&at=0&t=1,Tag,Malicious,"2024-12-25 19:59 +0000",124546697803,https://www.themediatrust.com?scsh=124546697803,3UH8KAkj25kr,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241224-SIY,d=7&s=379&ci=&cri=494_379_16_588293422&at=0&t=1,4b8d1337db93f8f27524d1622f76de2f,d=7&s=379&ci=&cri=494_379_16_588293422&at=0&t=1,Tag,Malicious,"2024-12-25 19:46 +0000",124546460450,https://www.themediatrust.com?scsh=124546460450,3UH8FE4X1SnQ,1,Expired,"Mclean, Virginia",USA,,
TMT-20241222-MRK,d=7&s=417&ci=&cri=565_417_dac98e405caeb6f0e1962fe6e26b8ba2&at=0&t=1,f7baec13e2096ab35a3fa38b480dd793,d=7&s=417&ci=&cri=565_417_dac98e405caeb6f0e1962fe6e26b8ba2&at=0&t=1,Tag,Scam/Fraud,"2024-12-25 19:39 +0000",124546324890,https://www.themediatrust.com?scsh=124546324890,3UH8D2bt2KDJ,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_534b9544e3b892aef70e11ebffe38f88&at=0&t=1,f9fe09c7ab5f49e8e310b50721ed8a98,d=7&s=417&ci=&cri=565_417_534b9544e3b892aef70e11ebffe38f88&at=0&t=1,Tag,Resolved,"2024-12-25 19:32 +0000",124546182603,https://www.themediatrust.com?scsh=124546182603,3UH8B5Jh2MZf,2,Expired,"Mclean, Virginia",USA,,
TMT-20241224-SIY,d=7&s=16&ci=&cri=556_16_597243573&at=0&t=1,5148cde8934a2b09ee2bff76bc47f502,d=7&s=16&ci=&cri=556_16_597243573&at=0&t=1,Tag,Malicious,"2024-12-25 19:26 +0000",124546067527,https://www.themediatrust.com?scsh=124546067527,3UH897YK1bJC,1,Expired,"Mclean, Virginia",USA,,
TMT-20241115-VJF,d=7&s=165&ci=&cri=555_165_725598710049&at=0&t=1,ef86233b17074fecd0b0c878c2877875,d=7&s=165&ci=&cri=555_165_725598710049&at=0&t=1,Tag,Malicious,"2024-12-25 19:19 +0000",124545919323,https://www.themediatrust.com?scsh=124545919323,3UH86r1F2ZBZ,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_226343417aa41dec07c9012c497ea0ce&at=0&t=1,0980ca4a7152e55634470b4163351858,d=7&s=417&ci=&cri=565_417_226343417aa41dec07c9012c497ea0ce&at=0&t=1,Tag,Resolved,"2024-12-25 19:12 +0000",124545782835,https://www.themediatrust.com?scsh=124545782835,3UH84rhm1Ucb,2,Expired,"Mclean, Virginia",USA,,
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51601285&at=0&t=1,4b7cd4edbfa51137b920d62423673a84,d=7&s=176&ci=&cri=561_176_CR51601285&at=0&t=1,Tag,Scam/Fraud,"2024-12-25 18:59 +0000",124545524169,https://www.themediatrust.com?scsh=124545524169,3UH7KHqy1RmU,2,Expired,"Mclean, Virginia",USA,,
TMT-20231014-QEF,d=7&s=16&ci=&cri=556_16_615322175&at=0&t=1,4b136e4a202be879de423b546f0d66b2,d=7&s=16&ci=&cri=556_16_615322175&at=0&t=1,Tag,"Out Of Browser Redirect","2024-12-25 18:52 +0000",124545367187,https://www.themediatrust.com?scsh=124545367187,3UH7GzfP2GdB,2,Expired,"Mclean, Virginia",USA,,
TMT-20240429-OMT,d=7&s=176&ci=&cri=561_176_CR51808616&at=0&t=1,5d1f137657a86733a9ebf58810fe5c40,d=7&s=176&ci=&cri=561_176_CR51808616&at=0&t=1,Tag,Scam/Fraud,"2024-12-25 18:49 +0000",124545324964,https://www.themediatrust.com?scsh=124545324964,3UH7GKmC1jdd,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_7c239ad8897223c1efdfb21ab658d92c&at=0&t=1,203dcffc534351d3c46c60f2086a8e1e,d=7&s=417&ci=&cri=565_417_7c239ad8897223c1efdfb21ab658d92c&at=0&t=1,Tag,Resolved,"2024-12-25 18:49 +0000",124545323606,https://www.themediatrust.com?scsh=124545323606,3UH7GCuL1mEw,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_3a74c7c73b912b3ae3af6e842f2f9fff&at=0&t=1,a141e3afea14ee2a8d80fded253b43a9,d=7&s=417&ci=&cri=565_417_3a74c7c73b912b3ae3af6e842f2f9fff&at=0&t=1,Tag,Resolved,"2024-12-25 18:41 +0000",124545157993,https://www.themediatrust.com?scsh=124545157993,3UH7DcLE1H34,2,Expired,"Mclean, Virginia",USA,,
TMT-20230705-AKT,d=7&s=165&ci=&cri=555_165_721629413899&at=0&t=1,ce45c9150b722dfce2fea01eab5b6bbd,d=7&s=165&ci=&cri=555_165_721629413899&at=0&t=1,Tag,Malicious,"2024-12-25 18:41 +0000",124545157965,https://www.themediatrust.com?scsh=124545157965,3UH7DtDh1Vj6,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_64c78e6f17d9fa3e19c02563f2e8df56&at=0&t=1,882b159d05d33dcc432aedb08e409c7d,d=7&s=417&ci=&cri=565_417_64c78e6f17d9fa3e19c02563f2e8df56&at=0&t=1,Tag,Resolved,"2024-12-25 18:22 +0000",124544774750,https://www.themediatrust.com?scsh=124544774750,3UH781jT21Zy,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=480&ci=&cri=639_480_565898968&at=0&t=1,b2fb2914aa463239165c6034b94fc964,d=7&s=480&ci=&cri=639_480_565898968&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-25 18:21 +0000",124544744490,https://www.themediatrust.com?scsh=124544744490,3UH77aL21ATC,1,Expired,"Mclean, Virginia",USA,,
TMT-20230922-XTE,d=7&s=46&ci=&cri=498_46_11655645&at=0&t=1,0d3096be7212ffe9483272a1423be929,d=7&s=46&ci=&cri=498_46_11655645&at=0&t=1,Tag,Scam/Fraud,"2024-12-25 18:03 +0000",124544393312,https://www.themediatrust.com?scsh=124544393312,3UH71voL1YAf,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_8647fb8b7dadb1e8571d23438685f476&at=0&t=1,b90828d88866fd70c356d720abeca311,d=7&s=417&ci=&cri=565_417_8647fb8b7dadb1e8571d23438685f476&at=0&t=1,Tag,Resolved,"2024-12-25 17:59 +0000",124544311634,https://www.themediatrust.com?scsh=124544311634,3UH6KKqT1Zvt,2,Expired,"Mclean, Virginia",USA,,
TMT-20241222-MRK,d=7&s=417&ci=&cri=565_417_92ff6600de49ff1f58ec3b1933abf794&at=0&t=1,4d9538d725c7878f137fec2d65fa2a5a,d=7&s=417&ci=&cri=565_417_92ff6600de49ff1f58ec3b1933abf794&at=0&t=1,Tag,Scam/Fraud,"2024-12-25 17:59 +0000",124544310249,https://www.themediatrust.com?scsh=124544310249,3UH6KFa31xqE,2,Expired,"Mclean, Virginia",USA,,
TMT-20241225-TRL,d=7&s=165&ci=&cri=555_165_638066892471&at=0&t=1,b91a89e14613c8af0206666c8fd713f8,d=7&s=165&ci=&cri=555_165_638066892471&at=0&t=1,Tag,Malicious,"2024-12-25 17:54 +0000",124544211047,https://www.themediatrust.com?scsh=124544211047,3UH6HhZa1WV3,1,Expired,"Mclean, Virginia",USA,SocGholish,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_eda95d540bcb212033dde0ca3c9da8da&at=0&t=1,3ebc830310fd05d91abae17d17696cf7,d=7&s=417&ci=&cri=565_417_eda95d540bcb212033dde0ca3c9da8da&at=0&t=1,Tag,Resolved,"2024-12-25 17:49 +0000",124544107266,https://www.themediatrust.com?scsh=124544107266,3UH6GM6w23BQ,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=480&ci=&cri=639_480_565909766&at=0&t=1,3ffe9341a6f28902e0ee7346f2c0519e,d=7&s=480&ci=&cri=639_480_565909766&at=0&t=1,Tag,"Malicious - Indirect Evidence","2024-12-25 17:17 +0000",124543457286,https://www.themediatrust.com?scsh=124543457286,3UH66VHv1kCf,1,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_b78748570d02c573bff26c3494eea707&at=0&t=1,ec7543a49d3bb443e81381a4bbeb1596,d=7&s=417&ci=&cri=565_417_b78748570d02c573bff26c3494eea707&at=0&t=1,Tag,Resolved,"2024-12-25 17:16 +0000",124543441047,https://www.themediatrust.com?scsh=124543441047,3UH65wsM2GFm,2,Expired,"Mclean, Virginia",USA,,
TMT-20241223-KXF,d=7&s=417&ci=&cri=565_417_5275e81ad540a621f236d194b2d09826&at=0&t=1,c6eb0a253eb3512d9068fa08024b0da0,d=7&s=417&ci=&cri=565_417_5275e81ad540a621f236d194b2d09826&at=0&t=1,Tag,Resolved,"2024-12-25 17:16 +0000",124543440509,https://www.themediatrust.com?scsh=124543440509,3UH665U72U4N,2,Expired,"Mclean, Virginia",USA,,
TMT-20241224-SIY,d=7&s=379&ci=&cri=494_379_16_587897289&at=0&t=1,3a3606bcf07773b23c04f240ce3fb5a4,d=7&s=379&ci=&cri=494_379_16_587897289&at=0&t=1,Tag,Malicious,"2024-12-25 17:01 +0000",124543140048,https://www.themediatrust.com?scsh=124543140048,3UH61YCz1JEx,1,Expired,"Mclean, Virginia",USA,,
TMT-20241209-HMG,d=7&s=473&ci=&cri=644_473_5532%3a606611406&at=0&t=1,b7f3b257e36519ff8c30cc71946d69f5,d=7&s=473&ci=&cri=644_473_5532%3a606611406&at=0&t=1,Tag,Malicious,"2024-12-25 16:59 +0000",124543102245,https://www.themediatrust.com?scsh=124543102245,3UH5KEvN2Piq,1,Expired,"Mclean, Virginia",USA,SocGholish,
TMT-20210101-FOH,d=7&s=165&ci=&cri=555_165_676265153022&at=0&t=1,69f4db370f5dd17c48ca9f524eae35a4,d=7&s=165&ci=&cri=555_165_676265153022&at=0&t=1,Tag,Malicious,"2024-12-25 16:48 +0000",124542894895,https://www.themediatrust.com?scsh=124542894895,3UH5G3fv15Ru,1,Expired,"Mclean, Virginia",USA,,
