"Tag Summary Report"
"11/01/2024 00:00 - 12/01/2024 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status","Public Deck","Comment Type","Comment Text","Threat Behavior","Expected Behavior","Malware Condition",City,Country,"Named Threat","Resolution Reason"
TMT-20240828-GLZ,855202411302000,a9778cfe105f27218f96a184b11a36bd,129123@|@9967_7462_esensbuy,Tag,Malicious,"2024-11-30 20:06 +0000",123829128545,https://www.themediatrust.com?scsh=123829128545,3U6o2tTo1rey,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=1688eb949c5c568a297ad5f81283ed68,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241129-QSU,856202411302000,4077a2745b4689b5a5f761f22ef496ab,130442@|@9967_10134_acer,Tag,Malicious,"2024-11-30 20:05 +0000",123829128097,https://www.themediatrust.com?scsh=123829128097,3U6o2qZG1FaS,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=d256e4e95dff67d9be2e419ee48370ae,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240509-QSC,856202411302000,4077a2745b4689b5a5f761f22ef496ab,130442@|@9967_10134_acer,Tag,Malicious,"2024-11-30 20:05 +0000",123829109128,https://www.themediatrust.com?scsh=123829109128,3U6o2aCk1AN7,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=7a00a7e2ed951e9280212880905415bf,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240509-QSC,8511202411300000,e25a2830d54fb17c8f53901941bc436c,130442@|@7091_acer,Tag,Malicious,"2024-11-30 19:25 +0000",123828292403,https://www.themediatrust.com?scsh=123828292403,3U6n8mv32V9R,4,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=998137402d90adf48ecf5fea208c661e,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241129-QSU,853202411301900,da3be36fdb61dbb6a002b3d364bdf354,130442@|@7091_acer,Tag,Malicious,"2024-11-30 19:07 +0000",123827918902,https://www.themediatrust.com?scsh=123827918902,3U6n3JNJ27GQ,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=ed9b936cb2621b80120b9ea23df79876,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240509-QSC,853202411301900,da3be36fdb61dbb6a002b3d364bdf354,130442@|@7091_acer,Tag,Malicious,"2024-11-30 19:06 +0000",123827911504,https://www.themediatrust.com?scsh=123827911504,3U6n2wNd1UdZ,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=ed18dcba6798bc7f67d3d6a2c698fe1e,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240509-QSC,8573202411301600,b4680540ad49019dcafdbe465ec7d09d,127979@|@f3a7c4079e6b5febfba6a157450e17e6,Tag,Malicious,"2024-11-30 16:06 +0000",123824105853,https://www.themediatrust.com?scsh=123824105853,3U6j36zi1Rhc,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=fd8834658743723984527b93c755fbe3,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240509-QSC,8570202411301600,66f5a3797aa0f59e072efe6309920c23,129894@|@12214_9971_375162,Tag,Malicious,"2024-11-30 16:06 +0000",123824096340,https://www.themediatrust.com?scsh=123824096340,3U6j2xRk25wB,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=aed9168d55fab3d291d12d9ba937a246,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8584202411301500,6e0141747d22e744112ff5d65dd548cb,129955@|@9967_6888_esensbuy,Tag,Malicious,"2024-11-30 15:12 +0000",123822978048,https://www.themediatrust.com?scsh=123822978048,3U6i4kiG1h4H,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=169710fbe684caef08ab19b8a8b35bcd,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240913-MBV,8560202411301500,1e7e63b96509606b481611be1e0301c0,129893@|@30a879a3f764912932693ba36fea4d8a,Tag,Malicious,"2024-11-30 15:06 +0000",123822867236,https://www.themediatrust.com?scsh=123822867236,3U6i35KS1cqm,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=d68c45d08f14bb4935fc4d3385e18f6d,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241129-QSU,8528202411301500,b2553fa7dd8b2d03219cd7b5d1da3093,129123@|@21385_acer,Tag,Malicious,"2024-11-30 15:06 +0000",123822866022,https://www.themediatrust.com?scsh=123822866022,3U6i36R51PfS,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=636caf58ed65d45d9a00b652436cd111,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240509-QSC,8530202411301500,30e596607f2b0fc577b29c7a86085934,129893@|@66757b426a9064783b9fd59531b38038,Tag,Malicious,"2024-11-30 15:06 +0000",123822848346,https://www.themediatrust.com?scsh=123822848346,3U6i2wjs1zzo,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=b960fbb5fc7f26d5584e47904f0253eb,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241129-QSU,8540202411301500,1222e6ff89651aad8aded84a7ce2204b,129123@|@20559_acer,Tag,Malicious,"2024-11-30 15:04 +0000",123822829342,https://www.themediatrust.com?scsh=123822829342,3U6i2UZo1iNK,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=8bb8ce8c51f7f868e3f8b359d3d00272,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240509-QSC,8541202411301400,963f5fbbcfae7fdc386b4a16bec50ca2,129893@|@d57427127ebaa380dd2892682cbab74e,Tag,Malicious,"2024-11-30 14:14 +0000",123821778195,https://www.themediatrust.com?scsh=123821778195,3U6h5PNf2aMv,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=1a1dfb11192c93c8fce71d2b826c0511,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240509-QSC,8537202411301400,2cc8bfbe87732ccafa7356010cb04b15,129893@|@b7ac0ceeed05ae1524f4b1af4402804c,Tag,Malicious,"2024-11-30 14:08 +0000",123821669310,https://www.themediatrust.com?scsh=123821669310,3U6h3hxp18bJ,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=5d06453be3c21b4b0ccd880a235655ce,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240509-QSC,8540202411301400,e550daf1d32c4d6c2f01a7d8992b7349,129893@|@1ca0c5e259fd2ea1198e62754d0c241d,Tag,Malicious,"2024-11-30 14:07 +0000",123821645810,https://www.themediatrust.com?scsh=123821645810,3U6h3GRA1Thz,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=6ac091ceff6891faabc2a47c69fb74bf,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8515202411301400,19b1af2cfa93e245b0baae51c670dbce,127923@|@7462_esensbuy,Tag,Malicious,"2024-11-30 14:07 +0000",123821619634,https://www.themediatrust.com?scsh=123821619634,3U6h3Es21dJ6,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=c63843f42d6595ccae6c28dcf6fecb7b,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
