"Tag Summary Report"
"12/01/2024 00:00 - 01/01/2025 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status","Start Date","End Date",Pause,Priority,"Publisher Name","Publisher ID","Website ID","Website Name","Provider ID","Provider Name","Provider Account ID","Provider Account",Country,Referrer,"Comment Type","Comment Text","Threat Behavior","Expected Behavior","Malware Condition",City,"Named Threat","Resolution Reason"
TMT-20240509-QSC,854202412192000,00ccc3a192b8e2d76ef4a7293009dcae,129893@|@6a62034dca20e6efb6afc30f35ab791a,Tag,Malicious,"2024-12-19 20:06 +0000",124378111621,https://www.themediatrust.com?scsh=124378111621,3UEf2wfR2Pp3,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,129893,"Adapace Banner IA 13th Nov",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20230908-DXA,8512202412191900,0cbf5855f9d859ea604c29be3553a48a,127238@|@9062_21373_otaa,Tag,"Malicious - Indirect Evidence","2024-12-19 19:09 +0000",124376974914,https://www.themediatrust.com?scsh=124376974914,3UEe3maq24YM,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20241219-NAY,8512202412191900,0cbf5855f9d859ea604c29be3553a48a,127238@|@9062_21373_otaa,Tag,Malicious,"2024-12-19 19:09 +0000",124376974909,https://www.themediatrust.com?scsh=124376974909,3UEe3maq1Xd2,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240509-QSC,857202412191900,de0b5b405890082c4136a543757d4233,129893@|@225309d2089024e2d502497de9c0aa1a,Tag,Malicious,"2024-12-19 19:08 +0000",124376973738,https://www.themediatrust.com?scsh=124376973738,3UEe3XLW2oZV,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,129893,"Adapace Banner IA 13th Nov",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240913-MBV,8513202412191900,27b7665f9b02e19f711534be80d765d3,129893@|@531187b7dd3240e3dd88b3efecba92cf,Tag,Malicious,"2024-12-19 19:06 +0000",124376930154,https://www.themediatrust.com?scsh=124376930154,3UEe33fN2Eso,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,129893,"Adapace Banner IA 13th Nov",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20230908-DXA,852202412191800,61f11b39ae556fb82d8bde3f4edf6f56,129955@|@12894_otaa,Tag,"Malicious - Indirect Evidence","2024-12-19 18:07 +0000",124375788989,https://www.themediatrust.com?scsh=124375788989,3UEd3TRm1pzv,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20241213-LXJ,8514202412191800,1182381b40fcb1ff265b13dece8ab5dc,129955@|@12530_9422_1239_350_otaa,Tag,Malicious,"2024-12-19 18:08 +0000",124375777349,https://www.themediatrust.com?scsh=124375777349,3UEd3Xvw2HNZ,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241213-LXJ,857202412191800,833ee90c695c10da3fdd8289b3b67497,131020@|@7462_otaa,Tag,Malicious,"2024-12-19 18:08 +0000",124375775935,https://www.themediatrust.com?scsh=124375775935,3UEd3UN41g1a,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,131020,"Boffoads ADK Video Web 27TH November 2024 From BC",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240509-QSC,851202412191800,8fc0c11aa89a176f2a74c226476fecdd,130442@|@7091_otaa,Tag,Malicious,"2024-12-19 18:07 +0000",124375775593,https://www.themediatrust.com?scsh=124375775593,3UEd3HGo1t8r,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241213-LXJ,851202412191800,8fc0c11aa89a176f2a74c226476fecdd,130442@|@7091_otaa,Tag,Malicious,"2024-12-19 18:07 +0000",124375775589,https://www.themediatrust.com?scsh=124375775589,3UEd3HGo2JfA,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20230908-DXA,8521202412191800,c558ddaaf35a70b8b7fdcf51ea3e4b0d,127238@|@12393_21373_otaa,Tag,"Malicious - Indirect Evidence","2024-12-19 18:06 +0000",124375753470,https://www.themediatrust.com?scsh=124375753470,3UEd2yjf2Lgf,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20230908-DXA,8516202412191800,568fc4696ae47b87949e8f8dbae48a6d,127238@|@12200_7091_otaa,Tag,"Malicious - Indirect Evidence","2024-12-19 18:06 +0000",124375751140,https://www.themediatrust.com?scsh=124375751140,3UEd2wTu16ih,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,127238,"FlairAds Video Web 28th August 2024",,,USA,,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",,
TMT-20241213-LXJ,8520202412191800,fd54525c7ef1d36184184b2a512da537,130442@|@7462_otaa,Tag,Malicious,"2024-12-19 18:06 +0000",124375751046,https://www.themediatrust.com?scsh=124375751046,3UEd2uQR1BTd,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241213-LXJ,8518202412180400,f011cb05f8e3766aebeb48f387c86452,130442@|@9129_abbottlyon,Tag,Malicious,"2024-12-19 17:42 +0000",124375288388,https://www.themediatrust.com?scsh=124375288388,3UEcDyiF1dmJ,13,Expired,2024-12-17,2024-12-19,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240509-QSC,8526202412191700,f16f69a471d149fe36b6e00a1f73b321,129893@|@1d6db35474c3ad853501b7819eb491a4,Tag,Malicious,"2024-12-19 17:10 +0000",124374664629,https://www.themediatrust.com?scsh=124374664629,3UEc4Dri1LVy,3,Expired,2024-12-19,2024-12-20,f,3.00,,,,,129893,"Adapace Banner IA 13th Nov",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241213-LXJ,855202412191700,0ec2bfb64b465c211a8d98cc8d25d17d,130230@|@127037|otaa,Tag,Malicious,"2024-12-19 17:10 +0000",124374663552,https://www.themediatrust.com?scsh=124374663552,3UEc4Dm614dx,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,130230,"Adstork Video Web 22ND November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241213-LXJ,8523202412191700,b0db6887ae51386e54aa19f1e76d1123,129955@|@12530_9422_1184_otaa,Tag,Malicious,"2024-12-19 17:09 +0000",124374642773,https://www.themediatrust.com?scsh=124374642773,3UEc3yqt2fJk,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241213-LXJ,8522202412191700,0b8b467764e7a91f887e02c80e326f37,129955@|@12584_adokut_124189|otaa,Tag,Malicious,"2024-12-19 17:08 +0000",124374621819,https://www.themediatrust.com?scsh=124374621819,3UEc3Y9W2aRu,1,Expired,2024-12-19,2024-12-20,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
