Incident,Ad Tag ID,Hash,Tag Name,Scan Type,Hit Type,Scan Date,Scan ID,Example,csid,Tag Status,Start Date,End Date,Pause,Priority,Publisher Name,Publisher ID,Website ID,Website Name,Provider ID,Provider Name,Provider Account ID,Provider Account,Country,Referrer,Public Deck,Comment Type,Comment Text,Threat Behavior,Expected Behavior,Malware Condition,Resolution Reason
TMT-20241223-KXF,1735085258906453251,fcecfbc2dcf919e62406ec62730a17a6,TMT|banner$$20241225$$adsyield_dsp$$fyberdisplay$$cr2133.87a2334b$$_RTB,Tag,Scam/Fraud,2024-12-25 07:28 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532894424,3UGv9fPR1thW,Expired,25/12/2024,25/12/2024,f,3,fyberdisplay,,,,,,,adsyield_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=21b2baeefbbb2531979943da15445565,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240703-YMJ,1735084864628863086,3d61aebb234050f8cc7b011c8d8a6c23,TMT|banner$$20241225$$Inspiritum_dsp$$pubnative$$232502$$_RTB,Tag,Malicious,2024-12-25 07:26 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532854582,3UGv92Xh2MQX,Expired,25/12/2024,25/12/2024,f,3,pubnative,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=c6281b9d358ac9900aeccd152e125f0e,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20240703-YMJ,1735084818681584064,e0e1bc8075e4b6b45c5549c9c9d2db8e,TMT|banner$$20241225$$Inspiritum_dsp$$unityads$$232502$$_RTB,Tag,Malicious,2024-12-25 07:25 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532854309,3UGv8nSR1nSv,Expired,25/12/2024,25/12/2024,f,3,unityads,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=eb6d9f664ddcad4f87e2a779da63d12d,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20240703-YMJ,1735084817773399179,160fe60c589254e72e5f0ecf31542ce8,TMT|banner$$20241225$$Inspiritum_dsp$$unityads$$232503$$_RTB,Tag,Malicious,2024-12-25 07:25 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532840582,3UGv8omM1VwW,Expired,25/12/2024,25/12/2024,f,3,unityads,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=c6c74468db26c906524801688733b44c,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20240703-YMJ,1735085422195678047,8bdeba876975fcfc96044ff78bfcfa76,TMT|banner$$20241225$$Inspiritum_dsp$$unityads$$228633$$_RTB,Tag,Malicious,2024-12-25 07:24 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532839914,3UGv8e3a2Uwp,Expired,25/12/2024,25/12/2024,f,3,unityads,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=24548acd3448e56b0214cd25ebe08bed,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20231122-BCO,1735084930864476095,bdad6836e5d6b11957f4061d95e59305,TMT|banner$$20241225$$adsyield_dsp$$fyber$$cr2117.8314794a$$_RTB,Tag,Malicious - Indirect Evidence,2024-12-25 07:23 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532821080,3UGv8N5S1Xpf,Expired,25/12/2024,25/12/2024,f,3,fyber,,,,,,,adsyield_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=ca862a2f7fceda429884f9a29471d5f5,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20240703-YMJ,1735085432339062196,5d01e2b4663b1212bb487be84cb119f6,TMT|banner$$20241225$$playdigo_dsp$$fyberdisplay$$cr2183.cc133349$$_RTB,Tag,Malicious,2024-12-25 07:24 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532819265,3UGv8Pzr1m6H,Expired,25/12/2024,25/12/2024,f,3,fyberdisplay,,,,,,,playdigo_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=d06d3fe4786cce8a1ca37231e978569b,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20240703-YMJ,1735085422344688594,0f65676170a715629b54f14290832e85,TMT|banner$$20241225$$Inspiritum_dsp$$fyberdisplay$$231085$$_RTB,Tag,Malicious,2024-12-25 07:21 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532772503,3UGv7VQT1nkU,Expired,25/12/2024,25/12/2024,f,3,fyberdisplay,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=cbe5c37b73ba1d4e5c2aaff60483f41a,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20241213-LXJ,1735085311824705999,b3449d5ed16209c2b3cc98264d9290a5,TMT|banner$$20241225$$screencore_dsp$$fyberdisplay$$1832-admeridianopenr130138|maximahouse$$_RTB,Tag,Malicious,2024-12-25 07:20 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532771885,3UGv7JHR1rqs,Expired,25/12/2024,25/12/2024,f,3,fyberdisplay,,,,,,,screencore_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=c337aa82e24d40926aa6b69bc113b950,GhostCat - 3PC,"GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,GhostCat - 3PC,
TMT-20240703-YMJ,1735085310315599328,ac4e16af1a8a37b0e6d1fd796dcf296f,TMT|banner$$20241225$$Inspiritum_dsp$$fyberdisplay$$229759$$_RTB,Tag,Malicious,2024-12-25 07:18 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532737973,3UGv6b8D1Y2V,Expired,25/12/2024,25/12/2024,f,3,fyberdisplay,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=1a028d051c44ef29557f650a01f67c83,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20241223-KXF,1735085413609332081,7b84e7ad8ca0f17d849451db76d2256b,TMT|banner$$20241225$$shareit_dsp$$fyberdisplay$$1:171938358$$_RTB,Tag,Scam/Fraud,2024-12-25 07:20 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532737778,3UGv7BHo1WVt,Expired,25/12/2024,25/12/2024,f,3,fyberdisplay,,,,,,,shareit_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=e47c018b8423166cb1bdb83f87077fa6,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240703-YMJ,1735085458423121945,fb02f2ed3fe09ba1febdb96b3d42ec68,TMT|banner$$20241225$$Inspiritum_dsp$$fyberdisplay$$231086$$_RTB,Tag,Malicious,2024-12-25 07:19 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532717146,3UGv6rw91LyC,Expired,25/12/2024,25/12/2024,f,3,fyberdisplay,,,,,,,Inspiritum_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=2909c9ac6789138eccbba9d24c3a8e32,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20231122-BCO,1735085193074115907,6b04e3f0850a7dbe06b4ee4e2b9a06ee,TMT|banner$$20241225$$adsyield_dsp$$fyber$$cr2117.1fd9b818$$_RTB,Tag,Malicious - Indirect Evidence,2024-12-25 07:16 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532691330,3UGv63Yk2J99,Expired,25/12/2024,25/12/2024,f,3,fyber,,,,,,,adsyield_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=cc33f5a4537c0dfab7de93bf7373a680,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20240503-MWB,1735085344743014546,fa0e38e1e6b44c84280ce159e1e2189d,TMT|banner$$20241225$$adsyield_dsp$$fyber$$cr2117.b4883939$$_RTB,Tag,Malicious - Indirect Evidence,2024-12-25 07:14 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532641626,3UGv5M541EM9,Expired,25/12/2024,25/12/2024,f,3,fyber,,,,,,,adsyield_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=053d1230589d81a69d8d5d25c970ce83,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20241223-KXF,1735085736132305721,746fd6e02669139a237495ded8e04ebe,TMT|banner$$20241225$$shareit_dsp$$fyberdisplay$$1:175249239$$_RTB,Tag,Scam/Fraud,2024-12-25 07:13 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532619318,3UGv5JHm1DTS,Expired,25/12/2024,25/12/2024,f,3,fyberdisplay,,,,,,,shareit_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=a14792abad9b0b9c0d13a11d8b8bb9ba,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20240703-YMJ,1735085543344127750,528a9fdbeb6646e00927646202bd93be,TMT|banner$$20241225$$bidswitch_dsp$$unityads$$367_229759$$_RTB,Tag,Malicious,2024-12-25 07:06 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532531583,3UGv32Ks1v9Q,Expired,25/12/2024,25/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=8ee533503aa3fac195a20d4feffc2555,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20231121-FXD,1735085578141234909,9810d286a9893fc373d48bfc67d8b632,TMT|banner$$20241225$$bidswitch_dsp$$vungle$$176_CR51356558$$_RTB,Tag,Out Of Browser Redirect,2024-12-25 07:07 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532530539,3UGv3Q8c2biY,Expired,25/12/2024,25/12/2024,f,9,vungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=88de5fea1e3ddc4b3de64170182b680a,App Store Redirect iOS,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the iTunes store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into iTunes. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect iOS,
TMT-20240416-JSP,1735085530232424373,2de36042f5a332ec4038898d9eb59454,TMT|banner$$20241225$$bidswitch_dsp$$unityads$$176_CR51368503$$_RTB,Tag,Out Of Browser Redirect,2024-12-25 07:06 +0000,1.24533E+11,https://www.themediatrust.com?scsh=124532512096,3UGv39AZ1iqP,Expired,25/12/2024,25/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=6a5610fa7f290fa900ab6bc106b7d678,App Store Redirect iOS,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the iTunes store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into iTunes. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect iOS,
